id,sentence,labels
2819,PRODUCER SPLIT HEATS UP COFFEE QUOTA TALKS Talks possibility reintroducing global coffee export quotas extended sparks flying yesterday dissident exporters included key negotiating forum The special meeting International Coffee Organization ICO council called prolonged slide coffee prices However delegates solution question implement quotas sight World coffee export quotas -- major device regulate coffee prices International Coffee Agreement -- suspended ago prices soared reaction drought cut Brazil output thirds Brazil largest coffee producer exporter Producers consumers facing question quotas calculated future quota distribution scheme delegates Tempers flared late Saturday minority producing countries represented contact producer consumer delegates alternates set facilitate debate The producers ball court isn fair minority producer spokesman Luis Escalante Costa Rica The majority producer proposed resuming quotas April previous ad hoc method carving quota shares promise negotiate basic quotas September 30 delegates Their plan perpetuate status quo allowing Brazil retain current 30 pct share export market Colombia 17 pct Ivory Coast pct Indonesia pct rest divided exporters But consuming countries dissident producer tabled separate proposals requiring quotas determined availability formula incorporating exportable production stocks statistics Their proposals Brazil quota share Colombia Indonesia larger share bring quota distribution scheme Brazil unwilling accept proposal reduce quota share delegates Delegates speculate prospects agreement quota package Anything phase adjournment meeting March April If ICO agree quotas price coffee supermarket shelf change sinnificantly result industry sources Retail coffee prices remained steady coffee market prices tumbled upswing passed consumer,"68,"
885,BROUGHER lt BIGI TO SELL 40 PCT OF SUBSIDIARY Brougher Insurance Group Inc plans sell 40 pct stock subsidiary Intercontinental Corp mln dlrs European insurance companies The parent company signed letter intent sell stock lt WASA Europeiska Forsakrings AB Sweden lt Europeiske Reiseforsikring Norway lt Europeiska Rejseforsikrings Denmark Brougher expects realize net tax gain 330 000 dlrs 12 cts share issuing stock Intercontinental,"1,"
3982,lt MULTI STEP PRODUCTS INC SIX MTHS DEC 31 LOSS Shr loss 11 cts Loss 739 146 Revs 11 754 251 Note initial public listing December 1986,"70,"
4856,SETON lt SEL GETS BUYOUT OFFER FROM CHAIRMAN Seton Co board received proposal chairman chief executive officer Philip Kaltenbacher acquire Seton 15.75 dlrs share cash Seton acquisition bid subject Kaltenbacher arranging financing It intends senior management participate The company Kaltenbacher owns 30 pct Seton stock management 7.5 pct Seton formed independent board committee offer deferred annual meeting scheduled March 31,"1,"
1306,ROSTENKOWSKI OPPOSES PROTECTIONIST TRADE BILL House Ways Means Committee Chairman Dan Rostenkowski Congress avoid temptation pass protectionist trade bill In remarks prepared delivery National Press Club Rostenkowski Ill predicted major trade legislation President Reagan But warned conciliatory message trade bill oppose proposal warn countries access American market curtailed markets Complaints foreign trade restraints smoke screen protectionism plea fairness Rostenkowski It reasonable nations denied access return continued freedom American market However market access proposal plan cleared House That plan set specific time table foreign countries ease import restraints 25 pct cut exports United States,"85,"
5572,CORRECTED UNIVERSITY PATENTS INC lt UPT 2ND QTR Qtr Jan 31 Oper shr loss 24 cts loss 19 cts Oper loss 096 332 loss 794 711 Revs 803 085 442 420 Six mths Oper shr loss 53 cts loss 43 cts Oper loss 375 844 loss 741 437 Revs 471 257 768 683 NOTE Prior excludes losses discontinued operations 13 cts share quarter 17 cts share Corrects March 17 item losses profits Also corrects quarter loss discontinued operations,"22,"
4823,BENGUET CORP lt BE CALENDAR 1986 Net income 154.7 mln pesos 127.5 mln Operating revenues 4.42 billion 3.3 billion Operating profit 621.2 mln 203.4 mln Earnings share 4.80 3.95 NOTE Company statement gold operations contributed 74 pct consolidated earnings,"22,"
5418,MONEY MARKET OFFERED EARLY ASSISTANCE The Bank England invited round bill offers discount houses forecasting shortage system 1.1 billion stg Money market dealers speculated central bank opportunity signal reduction Base lending rates cutting rates intervenes discount market Most operators expecting base rate cut yesterday budget Public sector borrowing target 1987 88 slashed billion stg Among main factors liquidity bills maturing official hands treasury bills drain 1.11 billion stg rise note circulation bankers balances target 120 mln stg 20 mln stg Partly offsetting outflows exchequer transactions add 140 mln stg system,"71, 22, 73,"
1820,FREDDIE MAC ADJUSTS SHORT TERM DISCOUNT RATES The Federal Home Loan Mortgage Corp adjusted rates short term discount notes MATURITY RATE OLD RATE MATURITY 31 days 5.95 pct 6.00 pct 32 days,"35,"
494,SUMITA SAYS HE DOES NOT EXPECT FURTHER DOLLAR FALL Bank Japan governor Satoshi Sumita expect dollar remain unstable fall He told Lower House Budget Committee Parliament Bank Japan continue cooperate closely major nations stabilize exchange rates The central bank keeping extremely careful watch exchange rate movements week He dollar continue fall underlying market concern rapid rise yen Sumita currency market reacting overseas statements trade tension Japan semiconductors The yen tendency rise prevent Japan expanding domestic demand undertaking economic restructuring,"20,47,89,"
5671,NE ELECTRIC SEES HIGHER CONSTRUCTION OUTLAYS New England Electric System lt NES expects cash construction spending reach 205 mln dlrs 188 mln dlrs 1986 utility material distributed analysts meeting It spending expected advance 215 mln dlrs 1988 220 mln dlrs 1989 The utility totals exclude spending New England Hydro Transmission built import electricity Quebec Hydro New England Electric operator venture owning 51 pct project The venture expects spend 65 mln dlr 105 mln dlrs 125 mln dlrs 1989 build transmission lines northern Quebec New England utility New England Electric internally generated funds cover power plant construction costs 65 pct 108 mln dlrs retail distribution units plan spend 1987 The company expects spend 60 mln dlrs oil gas activities adding internally generated funds expected provide 85 pct total New England Electric plans issue 30 mln dlrs worth pollution control bonds 1987 retire additional cost preferred stock Its Granite State Electric unit plans issue mln dlrs term notes The company plan offer common shares foreseeable future expects raise 40 mln dlrs equity sale stock dividend reinvestment plan employee share plans President Samuel Huntington told analysts construction spending projection based expectation demand electricity New England electric system grow pct 15 However utility ignore potential sharper growth demand 5.2 pct 1986 4.7 pct He attributed growth declining electricity prices strong New England economy Huntington New England Elecetric rejected coal fired plants supply additional power He attractive power supplies short lead times built modules Later vice president Glenn Schleede utility gas fired combined cycle generating units supply power rejected coal fired fluidized bed units He explained fluidized bed technology modular units adding Huntington referring traditional coal fired plant burns pulverized coal,"18,22,50,"
1521,HOLDINGS lt MDC SELLS ENERGY UNIT Holdings Inc sold assets oil gas unit Mizel Petro Resources Inc affiliated partnerships 38 mln dlrs cash lt Parker Parsley Petroleum Co Midland Texas The company subject post closing adjustments expects post profit sale,"1,"
4580,WEYERHAEUSER lt WY SEES HIGHER 1987 EARNINGS Weyerhaeuser Co increases earnings 1987 1988 Weyerhaeuser reported 1986 earnings 276.7 mln dlrs 1.91 dlrs share 5.65 billion dlrs revenues Anticipated improved cash flows company invest acquire aggressively Weyerhaeuser Weyerhaeuser principally lumber products company forecast company chief financial officer meeting institutional investors Tokyo It expects opportunities building products composite panels engineered products directed specific commodity markets But growth products financial services diversified businesses In addition company rising product prices demand pulp paper reflected major markets light weighted paper grades overcapacity remains Weyerhaeuser stated lowered manufacturing cost structure obtaining productivity increases,"22,"
4154,FLIGHT INTERNATIONAL GROUP INC lt FLTI 3RD QTR periods January 31 Shr profit 22 cts loss 26 cts Net profit 439 000 loss 522 000 Revs 600 000 859 000 Nine mths Shr profit 46 cts loss cts Net profit 912 000 loss 59 000 Revs 14.6 mln 18.3 mln NOTE Year ago revenues 400 000 dlrs quarter 227 000 dlrs months operations subsidiary sold April 1986,"22,"
5931,MEDIQ lt MED IN AMERICAN MEDICAL lt AMI UNIT BUY MEDIQ Inc MEDIQ Diagnostic Imaging Partners LP signed letter intent acquire assets American Medical International Inc AMI Diagnostic Services Inc subsidiary undisclosed terms The company AMI Diagnostic operates magnetic resonance mutli modality diagnostic imaging centers MEDIQ Diagnostic limited partnership MEDIQ partner,"9,"
5915,ROSPATCH CORP REJECTS OFFER FROM DIAGNOSTIC RETRIEVAL SYSTEMS INC ROSPATCH CORP REJECTS OFFER FROM DIAGNOSTIC RETRIEVAL SYSTEMS INC,"1,"
1170,SINGAPORE UIC TO BUY INTO TECK HOCK COFFEE FIRM Singapore United Industrial Corp Ltd UIC agreed principle inject 16 mln dlrs convertible loan stock lt Teck Hock Co Pte Ltd creditor bank official UIC controlling stake troubled international coffee trading firm plans finalised negotiations continue weeks Teck Hock creditor banks agreed extend company loan repayment period 10 percentage capital injection pay debt Teck Hock owes 100 mln Singapore dlrs December banks allowing company postpone loan repayments investor The banks Oversea Chinese Banking Corp Ltd United Overseas Bank Ltd Banque Paribas Bangkok Bank Ltd Citibank Standard Chartered Bank Ltd Algemene Bank Nederland NV Banque Nationale de Paris Chase Manhattan Bank NA,"59,"
3958,BOLIDEN SAYS RESULTS BURDENED BY LOSS WRITEOFF Swedish mining metals Boliden AB lt BLDS ST forecast return profitability 1987 recording 1.08 billion crown 1986 loss burdened massive write The company consolidated Swedish wholesale investment conglomerate lt Ahlsell AB result included restructuring costs write offs 802 mln crowns These costs arisen change direction They burdened annual accounts company statement Boliden company liquid assets 1.36 billion crowns investment portfolio 1.60 billion liquid Swedish companies As result 1986 losses board proposed cancelling dividend predicted return profitability 1987 statement Swedish tyres process equipment components firm lt Trelleborg AB majority stake Boliden Trelleborg plans consolidating Boliden,"22,"
3176,CANADIAN NATURAL RESOURCES TO SELL STAKE lt Canadian Natural Resources Ltd agreed principle sell 80 pct producing producing natural gas properties located southwestern Saskatchewan The transaction expected close April 1987 company It identify buyer selling price Proceeds satisfy February 1987 repayment demand company lenders Any excess proceeds capital company,"1,"
